,ID,CB_smile,Score,Natom,Nflex,Hbond,Hphob,VwInt,Eintl,Dsolv,SolEl,mfScore,RTCNNscore,dTSsc,ICM_Smile
645,6205776,OC1=C([C@H](N(C1=O)c1ccc(Cl)cc1)c1ccccc1)C(=O)c1ccccc1,-20.849535,44,3,-4.633775,-4.920638,-19.469151,6.022098,9.507057,1.661127,-90.404831,-15.364212,1.052918,[H]c1c([H])c([H])c(C(C2=C(C(N(c3c([H])c([H])c(c([H])c3[H])[Cl])[C@]2([H])c2c([H])c([H])c([H])c([H])c2[H])=O)O[H])=O)c([H])c1[H]
646,5137135,Oc1cccc2c(cccc12)[S](=O)(=O)=O,-20.848314,22,1,-5.457157,-2.632714,-12.278997,1.084553,7.369157,0.3388,-44.763512,-13.532038,0.503768,[H]c1c([H])c(c2c([H])c([H])c([H])c(c2c1[H])[S+](=[O-/3])(=[O-/3])=[O-/3])O[H]
647,7979748,COC(=O)C1=C(C)NC(=O)N[C@@H]1c1cc(Cl)c(OC[C](=O)=O)c(OC)c1,-20.847794,42,3,-3.79312,-4.546162,-23.211941,2.009842,12.739791,3.705937,-74.500603,-16.196953,1.362718,[H]c1c(c([H])c(c(c1OC([H])([H])[H])OC([H])([H])C(=[O-/2])=[O-/2])[Cl])[C@]1([H])C(=C(C([H])([H])[H])N([H])C(N1[H])=O)C(=O)OC([H])([H])[H]
648,8811403,COC(=O)c1c(C)c(C)sc1NC(=S)Nc1cc(ccc1O)N(=O)=O,-20.845934,40,3,-1.472561,-4.407253,-22.470781,1.423626,3.133236,4.998767,-82.610138,-13.479158,0.999242,[H]c1c([H])c(c(c([H])c1N(=O)=O)N([H])C(N([H])c1c(C(=O)OC([H])([H])[H])c(c(C([H])([H])[H])s1)C([H])([H])[H])=S)O[H]
649,6555679,CC(C)(COC(=O)c1cccc2ccccc12)NC1=NS(=O)(=O)c2ccccc12,-20.844786,49,3,-3.310816,-5.082193,-19.57571,5.26431,8.139719,-0.834874,-77.986664,-19.575357,1.309713,[H]c1c([H])c([H])c2c(C(=NS2(=O)=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OC(c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)=O)c1[H]
650,7457260,Cc1ccc(CC(=O)N[C@@H]2CCSC2=O)cc1,-20.841339,32,3,-2.971184,-4.09514,-18.482042,1.328879,5.752711,1.499518,-64.852699,-16.378393,0.836427,[H]c1c([H])c(c([H])c([H])c1C([H])([H])[H])C([H])([H])C(N([H])[C@@]1([H])C(=O)SC([H])([H])C1([H])[H])=O
651,22930428,Fc1ccc(Cl)c(CN2CCC=C(CNC(=O)c3ccco3)C2)c1,-20.836641,42,4,-3.096783,-5.614615,-19.063326,3.156626,5.483793,2.146238,-75.737907,-14.422888,1.071586,[H]C1=C(C([H])([H])N([H])C(c2c([H])c([H])c([H])o2)=O)C([H])([H])N(C([H])([H])c2c([H])c(c([H])c([H])c2[Cl])F)C([H])([H])C1([H])[H]
652,68025776,CN(C)c1nc(CNC(=O)c2c(C)cc(C)[nH]c2=O)cs1,-20.835846,39,2,-3.263423,-5.151478,-18.763435,3.02642,7.650684,1.335876,-58.998272,-17.241657,0.983573,[H]C1C(=C(C(N([H])C=1C([H])([H])[H])=O)C(N([H])C([H])([H])c1c([H])sc(n1)N(C([H])([H])[H])C([H])([H])[H])=O)C([H])([H])[H]
653,7918217,Brc1cc(C=O)ccc1OCCOc1ccccc1CC=C,-20.834686,39,5,-2.945007,-5.623111,-21.349878,5.660909,4.431293,3.050802,-66.901672,-13.100559,0.901358,[H]C([H])=C([H])C([H])([H])c1c([H])c([H])c([H])c([H])c1OC([H])([H])C([H])([H])Oc1c([H])c([H])c(C([H])=O)c([H])c1[Br]
654,53462904,Cc1ccc(Cn2nc(CC(N)=O)nc2Cn2nc(C)ccc2=O)cc1,-20.83325,46,6,-3.497265,-4.857556,-23.167418,3.976937,8.654441,2.969418,-85.768974,-17.305359,1.20098,[H]C1=C([H])C(N(C([H])([H])c2nc(C([H])([H])C(N([H])[H])=O)nn2C([H])([H])c2c([H])c([H])c(c([H])c2[H])C([H])([H])[H])N=C1C([H])([H])[H])=O
655,5948655,COc1ccccc1[C@H]1N(C(=O)C(O)=C1C(=O)c1ccccc1)c1cccc(C)c1,-20.832245,51,2,-4.580897,-5.085203,-19.487629,5.523703,10.561057,1.84413,-88.764099,-14.958033,1.384804,[H]c1c([H])c([H])c(C(C2=C(C(N(c3c([H])c([H])c([H])c(c3[H])C([H])([H])[H])[C@]2([H])c2c([H])c([H])c([H])c([H])c2OC([H])([H])[H])=O)O[H])=O)c([H])c1[H]
656,6726074,CCOC(=O)c1c(N)n(-c2cccc(OC)c2)c2nc3ccccc3nc12,-20.829382,45,1,-2.581286,-5.645844,-20.867352,3.619035,7.24994,3.246156,-73.289955,-14.514059,1.146064,[H]c1c([H])c(c([H])c(c1[H])OC([H])([H])[H])n1c(c(C(=O)OC([H])([H])C([H])([H])[H])c2c1nc1c([H])c([H])c([H])c([H])c1n2)N([H])[H]
657,64327660,CN1C(=O)[C@](CC(=O)NCC[C](=O)=O)(Cc2ccccc2)c2ccccc12,-20.827766,48,7,-2.862173,-5.021358,-23.058558,6.23893,7.255349,-0.831014,-81.956657,-19.913132,1.186312,[H]c1c([H])c([H])c(c([H])c1[H])C([H])([H])[C@]1(C(N(c2c([H])c([H])c([H])c([H])c12)C([H])([H])[H])=O)C([H])([H])C(N([H])C([H])([H])C([H])([H])C(=[O-/2])=[O-/2])=O
658,5884372,CN1C(=S)S\C(C1=O)=C1/C(=O)N(CC=C)c2ccccc12,-20.827763,33,2,0,-4.833641,-22.868683,1.549508,4.287411,-0.099703,-53.923489,-21.180555,0.84395,[H]C([H])=C([H])C([H])([H])N1C(C(=C2C(N(C(=S)S2)C([H])([H])[H])=O)c2c([H])c([H])c([H])c([H])c12)=O
659,9221341,COC(=O)c1ccccc1NC(=O)c1cccc(N)c1,-20.827528,34,0,-0.914709,-4.971262,-21.575752,1.196193,6.507257,1.204583,-61.244888,-17.274912,0.748677,[H]c1c([H])c([H])c(c(C(=O)OC([H])([H])[H])c1[H])N([H])C(c1c([H])c([H])c([H])c(c1[H])N([H])[H])=O
660,6687960,C\C=C\c1ccccc1OCc1ccc(o1)[C](=O)=O,-20.826027,32,3,-3.273843,-4.701147,-17.522043,4.778891,5.482805,-0.986104,-69.660965,-13.926426,0.922191,[H]C(=C([H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1OC([H])([H])c1c([H])c([H])c(C(=[O-/2])=[O-/2])o1
661,49414168,Nc1nc(cc(=O)[nH]1)N1CCN(CC1)C(=O)[C@H]1CCc2ccccc12,-20.823919,46,2,-2.861249,-4.608414,-19.902962,7.739587,9.119723,-4.966522,-80.6912,-24.778227,1.037889,[H]C1=C(N=C(N([H])[H])N([H])C1=O)N1C([H])([H])C([H])([H])N(C([C@]2([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])C2([H])[H])=O)C([H])([H])C1([H])[H]
662,5321492,Cc1cccc(NC2=NS(=O)(=O)c3ccccc23)c1,-20.821012,31,0,-0.956041,-4.375242,-20.198614,1.96727,3.921271,0.918913,-45.719105,-16.728765,0.823199,[H]c1c([H])c([H])c2c(C(=NS2(=O)=O)N([H])c2c([H])c([H])c([H])c(c2[H])C([H])([H])[H])c1[H]
663,5357982,Clc1ccc(cc1[C](=O)=O)S(=O)(=O)N1CCCC1,-20.820084,29,3,-3.466896,-3.251839,-17.369717,1.883124,5.117455,1.108557,-53.466282,-13.251075,0.972417,[H]c1c([H])c(c(C(=[O-/2])=[O-/2])c([H])c1S(N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H])(=O)=O)[Cl]
664,5900571,On1c2ccccc2n(OCc2ccccc2)c(=O)c1=O,-20.818504,33,3,-2.949119,-4.37223,-18.079947,1.618717,6.675167,-0.19015,-60.189495,-19.166708,0.865359,[H]c1c([H])c([H])c(c([H])c1[H])C([H])([H])ON1C(C(N(c2c([H])c([H])c([H])c([H])c12)O[H])=O)=O
665,91068072,CCc1[nH]c2c(CNC(=O)Cn3cccnc3=O)cc(C)cc2c1C,-20.818485,47,5,-3.158691,-4.808197,-21.53878,2.497429,7.685018,2.531901,-73.909134,-13.61703,1.285397,[H]C1=C([H])N(C(N=C1[H])=O)C([H])([H])C(N([H])C([H])([H])c1c([H])c(c([H])c2c(c(C([H])([H])C([H])([H])[H])n([H])c12)C([H])([H])[H])C([H])([H])[H])=O
666,6490794,Cc1cc(Cl)ccc1OCC(=O)Nc1ccccc1C(=O)Nc1ccccc1,-20.816006,47,3,-3.662715,-5.110149,-19.34034,3.631078,9.00214,0.734167,-69.015099,-21.855133,1.284817,[H]c1c([H])c([H])c(c([H])c1[H])N([H])C(c1c([H])c([H])c([H])c([H])c1N([H])C(C([H])([H])Oc1c([H])c([H])c(c([H])c1C([H])([H])[H])[Cl])=O)=O
667,6657080,NC(=O)c1ccc(cc1)-n1nnnc1SCc1ccccc1Br,-20.811707,35,2,-3.18499,-4.359045,-20.353331,2.128006,7.673002,3.467657,-69.165977,-12.645583,1.00404,[H]c1c([H])c([H])c(c(c1[H])C([H])([H])Sc1nnnn1c1c([H])c([H])c(C(N([H])[H])=O)c([H])c1[H])[Br]
668,54962368,COc1ccccc1OC[C@H](C)NC(=O)c1cn(C)c2ccccc2c1=O,-20.809866,49,3,-0.289837,-6.521533,-21.647486,3.966093,3.272635,-1.051211,-57.333794,-15.108478,1.123781,[H]C1=C(C(c2c([H])c([H])c([H])c([H])c2N1C([H])([H])[H])=O)C(N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])Oc1c([H])c([H])c([H])c([H])c1OC([H])([H])[H])=O
669,5888311,Fc1cccc(c1)C1=N\C(=C/c2cccc(OCc3cccc(c3)N(=O)=O)c2)C(=O)O1,-20.808031,46,3,-3.17936,-4.638199,-23.626818,5.442722,8.618882,3.697522,-71.082016,-7.387547,1.395094,[H]C(=C1C(=O)OC(c2c([H])c([H])c([H])c(c2[H])F)=N1)c1c([H])c([H])c([H])c(c1[H])OC([H])([H])c1c([H])c([H])c([H])c(c1[H])N(=O)=O
670,8929537,COc1ccc(\C=C2/SC(S)=NC2=O)cc1COc1ccc(F)cc1Cl,-20.807091,39,3,-2.506754,-5.183954,-21.195044,4.119533,8.353,-0.504819,-74.889282,-17.372141,1.164965,[H]C(=C1C(N=C(S[H])S1)=O)c1c([H])c([H])c(c(c1[H])C([H])([H])Oc1c([H])c([H])c(c([H])c1[Cl])F)OC([H])([H])[H]
671,5554912,COc1cccc(\C=N/NC(=O)CNc2ccc(C)cc2)c1O,-20.80691,42,2,-3.386797,-4.315585,-18.70071,1.573246,7.387808,2.528841,-68.819336,-15.147872,0.878503,[H]C(c1c([H])c([H])c([H])c(c1O[H])OC([H])([H])[H])=NN([H])C(C([H])([H])N([H])c1c([H])c([H])c(c([H])c1[H])C([H])([H])[H])=O
672,5850695,CC(=O)Nc1ccc(cc1)S(=O)(=O)NNC(=O)c1ccccc1Cl,-20.806757,38,3,-3.38166,-4.379962,-20.384657,2.042496,8.248201,2.812767,-84.774246,-16.778629,0.943913,[H]c1c([H])c([H])c(c(C(N([H])N([H])S(c2c([H])c([H])c(c([H])c2[H])N([H])C(C([H])([H])[H])=O)(=O)=O)=O)c1[H])[Cl]
673,5352930,Clc1ccc2n(C=C)c3ccccc3c2c1,-20.801315,26,0,0,-5.029973,-19.694769,0.829066,1.184623,1.329742,-57.229836,-15.503371,0.624039,[H]C([H])=C([H])n1c2c([H])c([H])c([H])c([H])c2c2c([H])c(c([H])c([H])c12)[Cl]
674,31351112,Fc1ccccc1CN1C[C@@H](CCC1=O)[C](=O)=O,-20.801308,31,3,-3.27456,-3.946652,-16.129358,0.639735,5.988155,-0.633355,-77.184753,-15.441026,0.905146,[H]c1c([H])c([H])c(c(c1[H])C([H])([H])N1C(C([H])([H])C([H])([H])[C@@]([H])(C(=[O-/2])=[O-/2])C1([H])[H])=O)F
675,6962025,COC(=O)c1c(N)n(-c2ccc(Cl)cc2)c2nc3ccccc3nc12,-20.800661,38,1,-2.872098,-5.514101,-19.736181,4.938861,5.934694,2.851575,-77.074585,-14.970538,1.123484,[H]c1c([H])c([H])c2c(c1[H])nc1c(C(=O)OC([H])([H])[H])c(N([H])[H])n(c3c([H])c([H])c(c([H])c3[H])[Cl])c1n2
676,7814291,CC(=O)Nc1cccc(NC(=S)Nc2cccc3ccccc23)c1,-20.80057,41,2,-2.025151,-5.124013,-21.238165,2.728481,6.007273,2.502683,-73.573807,-19.754332,1.036846,[H]c1c([H])c(c([H])c(c1[H])N([H])C(N([H])c1c([H])c([H])c([H])c2c([H])c([H])c([H])c([H])c12)=S)N([H])C(C([H])([H])[H])=O
677,6936633,Cc1cc(C)cc(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3[C](=O)=O)cc2)c1,-20.796427,49,4,-4.038757,-4.948022,-19.89286,8.146312,6.879141,0.276546,-84.052177,-14.687459,1.195794,[H]c1c([H])c([H])c(C(N([H])c2c([H])c([H])c(c([H])c2[H])S(N([H])c2c([H])c(c([H])c(c2[H])C([H])([H])[H])C([H])([H])[H])(=O)=O)=O)c(C(=[O-/2])=[O-/2])c1[H]
678,46643620,Cc1n[nH]c(C)c1CCNC(=O)c1cn(C)c2ccccc12,-20.794727,42,3,-1.769357,-5.183615,-21.027061,2.223351,5.943319,0.894439,-72.115356,-19.52323,0.973406,[H]c1c([H])c([H])c2c(c1[H])c(C(N([H])C([H])([H])C([H])([H])c1c(C([H])([H])[H])nn([H])c1C([H])([H])[H])=O)c([H])n2C([H])([H])[H]
679,78241392,CC(=O)c1cc(CN2CCN(C[C](=O)=O)[C@@H]3CS(=O)(=O)C[C@H]23)cs1,-20.793859,43,4,-4.559706,-3.801629,-17.286032,5.097682,9.447886,-2.983645,-53.989628,-9.985282,1.239565,[H]c1c(c([H])sc1C(C([H])([H])[H])=O)C([H])([H])N1C([H])([H])C([H])([H])N(C([H])([H])C(=[O-/2])=[O-/2])[C@]2([H])C([H])([H])S(C([H])([H])[C@]12[H])(=O)=O
680,7349287,Clc1ccccc1CNC(=O)c1ccc(Br)o1,-20.792292,26,2,-1.395309,-4.832195,-18.989296,3.931957,2.944122,-1.215998,-53.469791,-17.86899,0.723233,[H]c1c([H])c([H])c(c(c1[H])C([H])([H])N([H])C(c1c([H])c([H])c(o1)[Br])=O)[Cl]
681,7640358,O=C(NCCc1c[nH]c2ccccc12)Nc1cccc2ccccc12,-20.783184,44,5,-2.893247,-5.389808,-20.939405,5.81341,7.008087,-0.99516,-73.034523,-21.928629,1.030443,[H]c1c([H])c([H])c2c(c([H])c([H])c([H])c2c1[H])N([H])C(N([H])C([H])([H])C([H])([H])c1c2c([H])c([H])c([H])c([H])c2n([H])c1[H])=O
682,9038521,CCCc1nnc(SCC(=O)Nc2cccc(OC)c2)o1,-20.781685,38,4,-2.002112,-5.219716,-22.022474,1.833189,6.64582,1.998583,-43.329651,-22.904905,0.902263,[H]c1c([H])c(c([H])c(c1[H])OC([H])([H])[H])N([H])C(C([H])([H])Sc1nnc(C([H])([H])C([H])([H])C([H])([H])[H])o1)=O
683,8823442,CCc1c(C)sc(NC(=O)CC[C](=O)=O)c1C(=O)Nc1ccccc1OC,-20.777266,48,4,-3.580777,-5.729738,-20.2691,10.277589,6.707009,-1.82831,-94.119759,-13.417694,1.265803,[H]c1c([H])c([H])c(c(c1[H])N([H])C(c1c(c(C([H])([H])[H])sc1N([H])C(C([H])([H])C([H])([H])C(=[O-/2])=[O-/2])=O)C([H])([H])C([H])([H])[H])=O)OC([H])([H])[H]
684,64716952,O[C@H]1C[C@@H](C1)[C@@H](Cc1ccccc1)NC(=O)c1ccccc1O,-20.773102,44,5,-4.073804,-5.130639,-17.506901,4.457684,6.429632,-0.028455,-76.223854,-16.925016,1.099683,[H]c1c([H])c([H])c(c([H])c1[H])C([H])([H])[C@]([H])([C@]1([H])C([H])([H])[C@]([H])(C1([H])[H])O[H])N([H])C(c1c([H])c([H])c([H])c([H])c1O[H])=O
685,5211388,Clc1cccc(c1)N(C[C](=O)=O)S(=O)(=O)c1ccccc1,-20.772533,32,5,-2.916485,-3.825524,-18.77002,1.062848,4.879003,0.973232,-79.136383,-14.907861,0.903339,[H]c1c([H])c([H])c(c([H])c1[H])S(N(c1c([H])c([H])c([H])c(c1[H])[Cl])C([H])([H])C(=[O-/2])=[O-/2])(=O)=O
686,7932104,Cc1c(Cl)cccc1NC(=O)CSCC(=O)Nc1ccc(cc1)[C](=O)=O,-20.77202,42,6,-4.325981,-4.998704,-18.024149,2.038616,8.338017,0.711075,-80.539444,-13.883661,1.258187,[H]c1c([H])c(c(c(c1[H])[Cl])C([H])([H])[H])N([H])C(C([H])([H])SC([H])([H])C(N([H])c1c([H])c([H])c(C(=[O-/2])=[O-/2])c([H])c1[H])=O)=O
687,7244167,COC(=O)c1ccccc1NC(=O)c1ccoc1C,-20.770405,32,0,0,-5.021216,-20.670975,0.993031,3.407173,0.172099,-54.942596,-14.624074,0.752661,[H]c1c([H])c([H])c(c(C(=O)OC([H])([H])[H])c1[H])N([H])C(c1c([H])c([H])oc1C([H])([H])[H])=O
688,38804156,CC(C)(C#C)n1cc(Oc2ccccc2)c(=O)c(c1)[C](=O)=O,-20.769846,36,3,-4.062145,-4.708594,-16.498228,3.11707,7.927176,-0.689783,-55.198399,-16.330154,1.023038,[H]C#CC(C([H])([H])[H])(C([H])([H])[H])N1C([H])=C(C(=[O-/2])=[O-/2])C(C(=C1[H])Oc1c([H])c([H])c([H])c([H])c1[H])=O
689,12980691,Fc1ccc(c2O[C@@H](CNC(=O)[C@@H]3CCCc4c3[nH]c3ccccc43)Cc12)-c1ncccn1,-20.769266,56,3,-1.616083,-5.779446,-21.854481,1.082188,7.520714,1.448915,-70.486671,-16.357037,1.166285,[H]c1c([H])c([H])c2c(c1[H])c1c([C@]([H])(C(N([H])C([H])([H])[C@@]3([H])C([H])([H])c4c(c(c([H])c([H])c4F)c4nc([H])c([H])c([H])n4)O3)=O)C([H])([H])C([H])([H])C1([H])[H])n2[H]
690,5807819,CC1(C)CC(=O)C2=C(C1)Nc1[nH]c(=O)[nH]c(=O)c1[C@H]2c1ccc(O)cc1,-20.768181,45,1,-4.842306,-4.171933,-15.77625,1.915304,8.745761,2.645147,-66.530403,-17.760262,1.004351,[H]c1c([H])c(c([H])c([H])c1[C@@]1([H])C2=C(C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C2=O)N([H])C2=C1C(N([H])C(N2[H])=O)=O)O[H]
691,5325503,CC1(CCCCC1)\C(\C=C/c1ccccc1)=N\NC(N)=O,-20.767561,44,3,-2.973025,-4.861566,-21.592821,4.933155,6.71559,2.738907,-48.384205,-17.393456,1.022646,[H]C(=C([H])c1c([H])c([H])c([H])c([H])c1[H])C(C1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])=NN([H])C(N([H])[H])=O
692,5759324,COc1cc(\C=N/NC(=O)[C@@H]2COc3cc4ccccc4cc3O2)c(Br)c(Br)c1O,-20.765961,46,1,-3.181213,-4.745773,-22.743793,5.706814,9.629305,2.969547,-80.130272,-14.946464,1.15943,[H]C(c1c([H])c(c(c(c1[Br])[Br])O[H])OC([H])([H])[H])=NN([H])C([C@]1([H])C([H])([H])Oc2c([H])c3c([H])c([H])c([H])c([H])c3c([H])c2O1)=O
693,6003157,Cc1cccc(c1)N1C(=O)NC(=O)\C(=C\c2ccc(o2)-c2ccc(c(Cl)c2)[C](=O)=O)C1=O,-20.76292,46,1,-4.151196,-5.077733,-22.395063,8.551327,11.707987,1.552976,-64.458199,-17.404497,1.488089,[H]C(=C1C(N([H])C(N(C1=O)c1c([H])c([H])c([H])c(c1[H])C([H])([H])[H])=O)=O)c1c([H])c([H])c(c2c([H])c([H])c(C(=[O-/2])=[O-/2])c(c2[H])[Cl])o1
694,7869114,Fc1cccc(c1)S(=O)(=O)NCC[C](=O)=O,-20.756413,25,5,-3.470611,-3.12644,-17.467777,2.173822,5.433388,-1.200923,-59.232002,-14.599611,0.856422,[H]c1c([H])c(c([H])c(c1[H])S(N([H])C([H])([H])C([H])([H])C(=[O-/2])=[O-/2])(=O)=O)F
695,7769027,Cc1cc(F)ccc1S(=O)(=O)ON1C(=O)c2ccccc2C1=O,-20.754129,33,2,-2.370553,-4.11448,-20.477779,1.629362,5.219209,3.614889,-74.973213,-18.08465,0.888833,[H]c1c([H])c([H])c2C(N(C(c2c1[H])=O)OS(c1c([H])c([H])c(c([H])c1C([H])([H])[H])F)(=O)=O)=O
696,54433048,COCc1ccc(o1)C(=O)NC[C@H]1Cc2cc(C)cc(c2O1)-c1ccc(Cl)cc1,-20.753782,51,5,-2.985745,-5.97765,-22.545279,3.694307,6.222542,5.252975,-87.47625,-16.816856,1.400826,[H]c1c([H])c(c([H])c([H])c1c1c([H])c(c([H])c2c1O[C@]([H])(C2([H])[H])C([H])([H])N([H])C(c1c([H])c([H])c(C([H])([H])OC([H])([H])[H])o1)=O)C([H])([H])[H])[Cl]
697,6371679,Cc1c(\C=C2/SC(=S)NC2=O)c2ccccc2n1Cc1ccccc1Cl,-20.752308,41,2,-2.380269,-5.143728,-19.605637,1.930188,6.262156,1.919662,-84.093826,-17.556164,1.201968,[H]C(=C1C(N([H])C(=S)S1)=O)c1c2c([H])c([H])c([H])c([H])c2n(c1C([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[Cl]
698,71954480,Cc1cc(C(=O)N2CCC[C@@]3(CNC(=O)O3)CC2)c(o1)-c1ccccc1,-20.751776,48,2,-3.104741,-5.132188,-22.785557,3.088756,8.695431,5.685628,-82.849762,-15.987122,1.221266,[H]c1c([H])c([H])c(c([H])c1[H])c1c(C(N2C([H])([H])C([H])([H])C([H])([H])[C@]3(C([H])([H])C2([H])[H])C([H])([H])N([H])C(=O)O3)=O)c([H])c(C([H])([H])[H])o1
699,7965075,COC(=O)c1cccc(NC(=O)CSc2nnc(o2)-c2ccco2)c1,-20.750914,38,2,-1.668654,-5.070587,-23.982664,4.851831,6.832384,2.447502,-41.494831,-20.981398,0.947827,[H]c1c([H])c(C(=O)OC([H])([H])[H])c([H])c(c1[H])N([H])C(C([H])([H])Sc1nnc(c2c([H])c([H])c([H])o2)o1)=O
700,6626709,COc1ccc(cc1[C](=O)=O)S(=O)(=O)N1CCCCCC1,-20.75034,39,3,-3.314912,-3.81942,-18.72105,3.026644,5.053146,2.288795,-53.094246,-17.038921,0.988303,[H]c1c([H])c(c([H])c(C(=[O-/2])=[O-/2])c1OC([H])([H])[H])S(N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])(=O)=O
701,7150802,O=C(\C=C/c1cn(nc1-c1cccs1)-c1ccccc1)N1CCOCC1,-20.747095,45,2,-2.696871,-5.141473,-19.523127,3.065361,5.518306,2.827206,-76.533188,-15.67643,1.01403,[H]C(=C([H])c1c(c2c([H])c([H])c([H])s2)nn(c2c([H])c([H])c([H])c([H])c2[H])c1[H])C(N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])=O
702,6776400,Oc1ccc(NS(=O)(=O)c2cccc(c2)[C](=O)=O)cc1Cl,-20.746466,30,4,-4.506819,-3.515805,-18.711737,4.465622,9.480467,-0.706985,-58.118813,-19.978777,0.973721,[H]c1c([H])c(C(=[O-/2])=[O-/2])c([H])c(c1[H])S(N([H])c1c([H])c([H])c(c(c1[H])[Cl])O[H])(=O)=O
703,7439135,COc1cc(C=O)cc(Br)c1OCC(=O)Nc1cccc2ccccc12,-20.745508,42,2,-1.786078,-5.418411,-20.171377,4.27221,4.30073,0.888041,-70.557365,-17.081696,1.157773,[H]C(c1c([H])c(c(c(c1[H])[Br])OC([H])([H])C(N([H])c1c([H])c([H])c([H])c2c([H])c([H])c([H])c([H])c12)=O)OC([H])([H])[H])=O
704,5524536,C\C(=N\NC(=O)COc1cccc(Cl)c1)c1cccc(c1)N(=O)=O,-20.745184,38,3,-2.047362,-4.80197,-25.369843,2.465182,6.130242,7.795479,-69.874359,-16.876923,0.889587,[H]c1c([H])c(C(C([H])([H])[H])=NN([H])C(C([H])([H])Oc2c([H])c([H])c([H])c(c2[H])[Cl])=O)c([H])c(c1[H])N(=O)=O
705,5210851,Cc1ccccc1NS(=O)(=O)c1cccc(c1)C(=O)Nc1ccccc1N(=O)=O,-20.745121,46,4,-3.926095,-4.645292,-21.708055,4.074082,8.324081,4.425439,-87.707832,-15.834898,1.276261,[H]c1c([H])c([H])c(c(c1[H])C([H])([H])[H])N([H])S(c1c([H])c([H])c([H])c(C(N([H])c2c([H])c([H])c([H])c([H])c2N(=O)=O)=O)c1[H])(=O)=O
706,86728664,CCc1c([nH]c2ccccc12)C(=O)NCCc1n[nH]c(N)n1,-20.740755,40,4,-3.622292,-5.451229,-21.616154,2.53608,8.584868,5.048215,-60.889084,-15.528661,0.897753,[H]c1c([H])c([H])c2c(c1[H])c(c(C(N([H])C([H])([H])C([H])([H])c1nc(N([H])[H])n([H])n1)=O)n2[H])C([H])([H])C([H])([H])[H]
707,6632159,Cc1cc(OS(C)(=O)=O)c2c(cc(=O)oc2c1)-c1ccccc1,-20.740429,37,2,0,-4.661639,-22.57502,1.14256,5.192821,-1.245851,-61.496059,-12.268667,1.013855,[H]C1=C(c2c([H])c([H])c([H])c([H])c2[H])c2c(c([H])c(c([H])c2OS(C([H])([H])[H])(=O)=O)C([H])([H])[H])OC1=O
708,5853014,Cc1ccc(cc1)S(=O)(=O)\N=C(/NC[C](=O)=O)c1ccccc1,-20.73963,38,5,-3.374691,-4.626867,-19.112532,4.960573,6.557372,-1.338638,-56.959442,-14.395657,0.994862,[H]c1c([H])c([H])c(C(=NS(c2c([H])c([H])c(c([H])c2[H])C([H])([H])[H])(=O)=O)N([H])C([H])([H])C(=[O-/2])=[O-/2])c([H])c1[H]
709,31760448,CCC(=O)Nc1cc(Cl)ccc1C(=O)N1CCC2(COC(=O)O2)CC1,-20.739323,44,2,-3.734339,-4.513542,-20.852127,4.230323,10.71473,1.228052,-84.947662,-13.013324,1.225396,[H]c1c([H])c(c([H])c(c1C(N1C([H])([H])C([H])([H])C2(C([H])([H])C1([H])[H])C([H])([H])OC(=O)O2)=O)N([H])C(C([H])([H])C([H])([H])[H])=O)[Cl]
710,7734961,Cc1cc(OCC(=O)Nc2ccccc2C(=O)Nc2ccccc2)ccc1Cl,-20.736895,47,3,-3.261767,-5.067147,-20.029755,2.845325,8.664091,1.416449,-70.426865,-21.619484,1.306306,[H]c1c([H])c([H])c(c([H])c1[H])N([H])C(c1c([H])c([H])c([H])c([H])c1N([H])C(C([H])([H])Oc1c([H])c([H])c(c(c1[H])C([H])([H])[H])[Cl])=O)=O
711,78357896,COc1ccc(Oc2ccc(cc2)C(=O)Nc2ccccc2NC(=O)CN(C)C)cc1,-20.732071,56,2,-3.317677,-6.120965,-21.733988,7.972975,8.508424,1.714521,-68.096558,-19.951197,1.588865,[H]c1c([H])c([H])c(c(c1[H])N([H])C(c1c([H])c([H])c(c([H])c1[H])Oc1c([H])c([H])c(c([H])c1[H])OC([H])([H])[H])=O)N([H])C(C([H])([H])N(C([H])([H])[H])C([H])([H])[H])=O
712,5190749,CNC(=O)N[C@H]1CCCc2ccccc12,-20.728704,31,3,-2.724046,-4.583976,-16.951326,2.511159,3.395628,0.503494,-55.46059,-21.428143,0.645284,[H]c1c([H])c([H])c2c(c1[H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])C(N([H])C([H])([H])[H])=O
